id,categoria,pergunta,resposta,rota,ok,fonte
"636","ACERVO_INFO","bom dia tem creatina growth na loja ref 26?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"637","IDENTIDADE","bom dia pra que serve ref 26","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"638","CONVERSA_GERAL","bom dia dúvida geral 26 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"639","DATA_HORA","bom dia que dia é hoje consulta 6","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"640","FORA_ESCOPO","bom dia pergunta aleatória 26 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"641","CORRECAO","bom dia não era isso tentativa 11","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"642","ACERVO_LISTA","bom dia produtos lista 1","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"643","VARIACAO","rapidinho cadê powerade formato carrossel #27","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"644","ACERVO_INFO","rapidinho tem powerade na loja ref 27?","Não encontrei «powerade na loja ref 27» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"645","IDENTIDADE","rapidinho como funciona ref 27","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"646","CONVERSA_GERAL","rapidinho dúvida geral 27 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"647","DATA_HORA","rapidinho que dia é hoje consulta 7","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"648","FORA_ESCOPO","rapidinho pergunta aleatória 27 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"649","CORRECAO","rapidinho não era isso tentativa 12","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"650","ACERVO_LISTA","rapidinho produtos lista 2","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"651","VARIACAO","só tem whey formato reels #28","Não encontrei «whey formato reels #28» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"652","ACERVO_INFO","só tem whey na loja ref 28?","Não encontrei «whey na loja ref 28» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"653","IDENTIDADE","só quem é vc ref 28","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"654","CONVERSA_GERAL","só dúvida geral 28 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"655","DATA_HORA","só que dia é hoje consulta 8","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"656","FORA_ESCOPO","só pergunta aleatória 28 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"657","CORRECAO","só não era isso tentativa 13","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"658","ACERVO_LISTA","só produtos lista 3","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"659","VARIACAO","me diz info creatina formato banner #29","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"660","ACERVO_INFO","me diz tem creatina na loja ref 29?","Não encontrei «creatina na loja ref 29» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"661","IDENTIDADE","me diz qual nome ref 29","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"662","CONVERSA_GERAL","me diz dúvida geral 29 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"663","DATA_HORA","me diz que dia é hoje consulta 9","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"664","FORA_ESCOPO","me diz pergunta aleatória 29 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"665","CORRECAO","me diz não era isso tentativa 14","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"666","ACERVO_LISTA","me diz produtos lista 4","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"667","VARIACAO","detalhe whey de chocolate formato feed #30","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"668","ACERVO_INFO","tem whey de chocolate na loja ref 30?","Não encontrei «whey de chocolate na loja ref 30» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"669","IDENTIDADE","pra que serve ref 30","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"670","CONVERSA_GERAL","dúvida geral 30 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"671","DATA_HORA","que dia é hoje consulta 10","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"672","FORA_ESCOPO","pergunta aleatória 0 clima","Isso foge do que faço aqui — sou o Tuma IA da FYT, focado em Mídias, posts e informações da empresa. Quer ajuda com algum desses?","out_of_scope","true","deterministic"
"673","CORRECAO","não era isso tentativa 0","Entendi — me diz de novo o que você precisa que eu respondo direto.","identity","true","deterministic"
"674","ACERVO_LISTA","produtos lista 5","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"675","VARIACAO","oi foto monster formato stories #31","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"676","ACERVO_INFO","oi tem monster na loja ref 31?","Não encontrei «monster na loja ref 31» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"677","IDENTIDADE","oi como funciona ref 31","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"678","CONVERSA_GERAL","oi dúvida geral 31 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"679","DATA_HORA","oi que dia é hoje consulta 11","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"680","ACERVO_LISTA","oi produtos lista 6","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"681","VARIACAO","bom dia lista creatina growth formato 1:1 #32","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"682","ACERVO_INFO","bom dia tem creatina growth na loja ref 32?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"683","IDENTIDADE","bom dia quem é vc ref 32","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"684","CONVERSA_GERAL","bom dia dúvida geral 32 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"685","DATA_HORA","bom dia que dia é hoje consulta 12","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"686","ACERVO_LISTA","bom dia produtos lista 7","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"687","VARIACAO","rapidinho busca powerade formato carrossel #33","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"688","ACERVO_INFO","rapidinho tem powerade na loja ref 33?","Não encontrei «powerade na loja ref 33» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"689","IDENTIDADE","rapidinho qual nome ref 33","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"690","CONVERSA_GERAL","rapidinho dúvida geral 33 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"691","DATA_HORA","rapidinho que dia é hoje consulta 13","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"692","ACERVO_LISTA","rapidinho produtos lista 8","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"693","VARIACAO","só mostra whey formato reels #34","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"694","ACERVO_INFO","só tem whey na loja ref 34?","Não encontrei «whey na loja ref 34» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"695","IDENTIDADE","só pra que serve ref 34","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"696","CONVERSA_GERAL","só dúvida geral 34 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"697","DATA_HORA","só que dia é hoje consulta 14","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"698","ACERVO_LISTA","só produtos lista 9","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"699","VARIACAO","me diz cadê creatina formato banner #35","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"700","ACERVO_INFO","me diz tem creatina na loja ref 35?","Não encontrei «creatina na loja ref 35» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"701","IDENTIDADE","me diz como funciona ref 35","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"702","CONVERSA_GERAL","me diz dúvida geral 35 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"703","DATA_HORA","me diz que dia é hoje consulta 15","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"704","ACERVO_LISTA","me diz produtos lista 10","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"705","VARIACAO","tem whey de chocolate formato feed #36","Não encontrei «whey de chocolate formato feed #36» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"706","ACERVO_INFO","tem whey de chocolate na loja ref 36?","Não encontrei «whey de chocolate na loja ref 36» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"707","IDENTIDADE","quem é vc ref 36","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"708","CONVERSA_GERAL","dúvida geral 36 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"709","DATA_HORA","que dia é hoje consulta 16","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"710","ACERVO_LISTA","produtos lista 11","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"711","VARIACAO","oi info monster formato stories #37","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"712","ACERVO_INFO","oi tem monster na loja ref 37?","Não encontrei «monster na loja ref 37» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"713","IDENTIDADE","oi qual nome ref 37","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"714","CONVERSA_GERAL","oi dúvida geral 37 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"715","DATA_HORA","oi que dia é hoje consulta 17","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"716","ACERVO_LISTA","oi produtos lista 12","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"717","VARIACAO","bom dia detalhe creatina growth formato 1:1 #38","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"718","ACERVO_INFO","bom dia tem creatina growth na loja ref 38?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"719","IDENTIDADE","bom dia pra que serve ref 38","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"720","CONVERSA_GERAL","bom dia dúvida geral 38 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"721","DATA_HORA","bom dia que dia é hoje consulta 18","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"722","ACERVO_LISTA","bom dia produtos lista 13","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"723","VARIACAO","rapidinho foto powerade formato carrossel #39","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"724","ACERVO_INFO","rapidinho tem powerade na loja ref 39?","Não encontrei «powerade na loja ref 39» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"725","IDENTIDADE","rapidinho como funciona ref 39","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"726","CONVERSA_GERAL","rapidinho dúvida geral 39 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"727","DATA_HORA","rapidinho que dia é hoje consulta 19","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"728","ACERVO_LISTA","rapidinho produtos lista 14","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"729","VARIACAO","só lista whey formato reels #40","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"730","ACERVO_INFO","só tem whey na loja ref 40?","Não encontrei «whey na loja ref 40» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"731","IDENTIDADE","só quem é vc ref 40","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"732","CONVERSA_GERAL","só dúvida geral 40 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"733","DATA_HORA","só que dia é hoje consulta 0","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"734","ACERVO_LISTA","só produtos lista 15","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"735","VARIACAO","me diz busca creatina formato banner #41","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"736","ACERVO_INFO","me diz tem creatina na loja ref 41?","Não encontrei «creatina na loja ref 41» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"737","IDENTIDADE","me diz qual nome ref 41","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"738","CONVERSA_GERAL","me diz dúvida geral 41 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"739","DATA_HORA","me diz que dia é hoje consulta 1","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"740","ACERVO_LISTA","me diz produtos lista 16","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"741","VARIACAO","mostra whey de chocolate formato feed #42","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"742","ACERVO_INFO","tem whey de chocolate na loja ref 42?","Não encontrei «whey de chocolate na loja ref 42» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"743","IDENTIDADE","pra que serve ref 42","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"744","CONVERSA_GERAL","dúvida geral 42 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"745","DATA_HORA","que dia é hoje consulta 2","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"746","ACERVO_LISTA","produtos lista 17","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"747","VARIACAO","oi cadê monster formato stories #43","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"748","ACERVO_INFO","oi tem monster na loja ref 43?","Não encontrei «monster na loja ref 43» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"749","IDENTIDADE","oi como funciona ref 43","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"750","CONVERSA_GERAL","oi dúvida geral 43 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"751","DATA_HORA","oi que dia é hoje consulta 3","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"752","ACERVO_LISTA","oi produtos lista 18","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"753","VARIACAO","bom dia tem creatina growth formato 1:1 #44","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"754","ACERVO_INFO","bom dia tem creatina growth na loja ref 44?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"755","IDENTIDADE","bom dia quem é vc ref 44","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"756","CONVERSA_GERAL","bom dia dúvida geral 44 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"757","DATA_HORA","bom dia que dia é hoje consulta 4","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"758","ACERVO_LISTA","bom dia produtos lista 19","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"759","VARIACAO","rapidinho info powerade formato carrossel #45","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"760","ACERVO_INFO","rapidinho tem powerade na loja ref 45?","Não encontrei «powerade na loja ref 45» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"761","IDENTIDADE","rapidinho qual nome ref 45","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"762","CONVERSA_GERAL","rapidinho dúvida geral 45 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"763","DATA_HORA","rapidinho que dia é hoje consulta 5","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"764","ACERVO_LISTA","rapidinho produtos lista 20","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"765","VARIACAO","só detalhe whey formato reels #46","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"766","ACERVO_INFO","só tem whey na loja ref 46?","Não encontrei «whey na loja ref 46» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"767","IDENTIDADE","só pra que serve ref 46","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"768","CONVERSA_GERAL","só dúvida geral 46 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"769","DATA_HORA","só que dia é hoje consulta 6","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"770","ACERVO_LISTA","só produtos lista 21","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"771","VARIACAO","me diz foto creatina formato banner #47","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"772","ACERVO_INFO","me diz tem creatina na loja ref 47?","Não encontrei «creatina na loja ref 47» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"773","IDENTIDADE","me diz como funciona ref 47","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"774","CONVERSA_GERAL","me diz dúvida geral 47 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"775","DATA_HORA","me diz que dia é hoje consulta 7","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"776","ACERVO_LISTA","me diz produtos lista 22","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"777","VARIACAO","lista whey de chocolate formato feed #48","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"778","ACERVO_INFO","tem whey de chocolate na loja ref 48?","Não encontrei «whey de chocolate na loja ref 48» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"779","IDENTIDADE","quem é vc ref 48","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"780","CONVERSA_GERAL","dúvida geral 48 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"781","DATA_HORA","que dia é hoje consulta 8","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"782","ACERVO_LISTA","produtos lista 23","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"783","VARIACAO","oi busca monster formato stories #49","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"784","ACERVO_INFO","oi tem monster na loja ref 49?","Não encontrei «monster na loja ref 49» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"785","IDENTIDADE","oi qual nome ref 49","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"786","CONVERSA_GERAL","oi dúvida geral 49 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"787","DATA_HORA","oi que dia é hoje consulta 9","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"788","ACERVO_LISTA","oi produtos lista 24","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"789","VARIACAO","bom dia mostra creatina growth formato 1:1 #50","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"790","ACERVO_INFO","bom dia tem creatina growth na loja ref 50?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"791","IDENTIDADE","bom dia pra que serve ref 50","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"792","CONVERSA_GERAL","bom dia dúvida geral 0 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"793","DATA_HORA","bom dia que dia é hoje consulta 10","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"794","ACERVO_LISTA","bom dia produtos lista 0","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"795","VARIACAO","rapidinho cadê powerade formato carrossel #51","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"796","ACERVO_INFO","rapidinho tem powerade na loja ref 51?","Não encontrei «powerade na loja ref 51» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"797","IDENTIDADE","rapidinho como funciona ref 51","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"798","CONVERSA_GERAL","rapidinho dúvida geral 1 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"799","DATA_HORA","rapidinho que dia é hoje consulta 11","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
